Year,Month,Day,Period,10 SOUTHWST,20 MEXICO,21 IMPERIAL,22 SANDIEGO,24 SCE_OTHR,25 LAORANGE,26 LADWP,31 SNFRNCSC,32 BAYAREA,34 FRESNO,35 GEYSERS,36 HUMBOLDT,37 SIERRA,38 CNTCOAST,39 PGE_OTHR,40 NORTHWST,50 CANADA,60 ROCKY MT,61 IDAHO,64 N NEVADA,80 SMUD,CISO DWR,FULTON   20 {3531 CE},FULTON   20 {3531 NE},FULTON   20 {3531 NH base case},FULTON   20 {3531 NH future case},HELMS PP 20 {3432 NP base case},HELMS PP 20 {3432 NP future case},HUMBOLDT 20 {3631 NB},MC CALL  20 {3433 NH base case},MC CALL  20 {3433 NH future case},MESA CAL  20 {2438 SR},MESA CAL  20 {2438 SS},MESA CAL  20 {2438 SS New},MESA CAL  20 {2438 SW},MESA CAL  20 {2438 SW New},MESA CAL  20 {3438 SH base case},MESA CAL  20 {3438 SH future case},PITSBURG  20 {3234 NW},PITSBURG  20 {3234 NW New},ROUND MT  20 {3931 NB},ROUND MT  20 {3931 NH base case},ROUND MT  20 {3931 NH future case},SUMMIT   20 {3931 NH base case},SUMMIT   20 {3931 NH future case},TESLA     20 {3933 NB},TESLA     20 {3933 NW},TESLA     20 {3933 NW New},TESLA     20 {3933 NH base case},TESLA     20 {3933 NH future case},CANAD G1 20 {5031 H base case},CASTAI4G 20 {2638 P base case},CMAIN GM 20 {5032 H base case},COLOEAST 20 {7031 P base case},COTWDWAP 20 {8033 H base case},COULEE   20 {4131 H base case},CRAIG    20 {7032 H base case},CRAIG    20 {7032 P base case},DALLES21 20 {4039 H base case},EMERY    20 {6533 H base case},HANFORD  20 {4132 H base case},HOOVER   20 {1331 H base case},IMPERIAL 20 {2130 H base case},JOHN DAY 20 {4035 H base case},MALIN    20 {4031 H base case},MIDPOINT 20 {6132 H base case},MONTA G1 20 {6235 H base case},NAUGHT   20 {6335 H base case},NAVAJO 2 20 {1232 H base case},NORTH G3 20 {4231 H base case},OWENS G  20 {2637 H base case},RNCHSECO 20 {8034 H base case},SJUAN G4 20 {1034 H base case},WCASCADE 20 {4232 H base case},CANAD G1 20 {5031 H future case},CASTAI4G 20 {2638 P future case},CMAIN GM 20 {5032 H future case},COLOEAST 20 {7031 P future case},COTWDWAP 20 {8033 H future case},COULEE   20 {4131 H future case},CRAIG    20 {7032 H future case},CRAIG    20 {7032 P future case},DALLES21 20 {4039 H future case},EMERY    20 {6533 H future case},HANFORD  20 {4132 H future case},HOOVER   20 {1331 H future case},IMPERIAL 20 {2130 H future case},JOHN DAY 20 {4035 H future case},MALIN    20 {4031 H future case},MIDPOINT 20 {6132 H future case},MONTA G1 20 {6235 H future case},NAUGHT   20 {6335 H future case},NAVAJO 2 20 {1232 H future case},NORTH G3 20 {4231 H future case},OWENS G  20 {2637 H future case},RNCHSECO 20 {8034 H future case},SJUAN G4 20 {1034 H future case},WCASCADE 20 {4232 H future case},CORONADO 20 {1131 W},CORONADO 20 {1131 W New},MALIN    20 {4031 W},MALIN    20 {4031 W New},JOHN DAY 20 {4035 W},JOHN DAY 20 {4035 W New},DALLES21 20 {4039 W},DALLES21 20 {4039 W New},COULEE   20 {4131 W},COULEE   20 {4131 W New},HANFORD  20 {4132 W},HANFORD  20 {4132 W New},WCASCADE 20 {4232 W},WCASCADE 20 {4232 W New},CMAIN GM 20 {5032 W},CMAIN GM 20 {5032 W New},MIDPOINT 20 {6132 W},MIDPOINT 20 {6132 W New},MONTA G1 20 {6235 W},MONTA G1 20 {6235 W New},BRIDGER  20 {6333 W},BRIDGER  20 {6333 W New},VALMY    20 {6433 W},VALMY    20 {6433 W New},COLOEAST 20 {7031 W},COLOEAST 20 {7031 W New},IMPERIAL 20 {2130 S},IMPERIAL 20 {2130 S New},H ALLEN  20 {1333 S New},PALOVRD2 20 {1431 S New},EMERY    20 {6533 S New}
2004,3,18,5,14945.3,1294.9,380.9,1918.2,8172,2637,2785.9,606.9,3469.9,1312.3,367.3,82.9,203.3,1102.5,3435.7,17085.5,11827.8,8499.5,1909.1,1106.9,1752.7,1656.5,694.4,260,6,6,0,0,49.2,403.2,403.2,756.8,0,0,798.1,2004.4,268,268,222.9,0,291.3,1127.303152,739.2,51,51,177.2,132,138.3,701,701,3439.620623,0,882,0,314,2593,138,0,645.5315434,8,1139,514.6847362,100,1358,213.4015077,429,139,162,251,1262.79162,22,138,280,214,2273.750911,0,1098.051174,0,314,2593,138,0,1658.374117,8,1598.694748,488,100,734,753.2,429,139,162,251,806.5076538,22,138,280,214,69.9,865,151.9,19,397,5.7,57.7,43.9,45.1,28.2,0.2,3.4,1.2,0.1,169.4,613.4,18.9,0,18.6,137.1,52.6,640.5,25.6,297.4,97.3,152,0,0,0,0,0
2004,3,18,6,15276.7,1278.3,384.2,2085,8692,2806.9,2963.2,658,3686.7,1351.5,390.1,89.8,220.7,1136.4,3511.4,18157.2,12074.8,8965.9,2000.9,1146.7,1830.5,1651.3,694.4,260,6,6,0,0,49.2,403.2,432.9666475,756.8,0,0,729,1830.9,268,268,207.7,0,291.3,1171.689774,739.2,51,51,177.2,118.7,124.4,701,701,4319.820623,0,882,0,471.2,2593,138,0,937.7315434,8,1139,758.8847362,100,990.8,248.3463207,429,139,162,251,900.9916205,22,190.4666667,280,157,3153.950911,0,1539.051174,0,314,2593,138,0,1519.848431,8,1139,511.7597361,100,734,851,429,139,162,251,723,22,138,280,157,39,482.5,85.4,10.7,565.6,8.1,36.7,27.9,50.5,31.6,0.3,6.3,0.6,0.1,132.5,479.7,2.9,0,35.5,261.4,40.5,492.9,24.2,281.2,99.8,156,0,0,0,0,0
2004,3,18,7,15887.7,1272.5,399.9,2358.6,9502.7,3117.1,3257.1,757.3,4096.3,1430.7,436.4,101.2,251.3,1190.8,3628.7,20175.6,12930.4,9703,2132.8,1217.2,1979.1,1613.6,694.4,260,7.65,6,0,0,49.2,403.2,634.5666475,756.8,0,0,616,1547,268,268,191.3,0,291.3,1541.289774,739.2,51,51,177.2,118.8,124.5,701,701,4626.154244,0,1152.335914,0,628.4,2593,138,0,1229.931543,8,1139,1003.084736,100,734,346.1463207,429,182.8571429,162,259.7857143,723,22,259.4666667,280,115,3427.170308,0,1980.051174,0,314,2593,140.0471457,0,1497.212565,8,1139,734.9591972,100,734,851,468.030766,139,162,251,723,22,138,280,214,27.3,337.3,75.3,9.4,687.9,9.9,23.1,17.6,38.3,23.9,0.6,10.4,0,0,84.2,304.7,0,0,31.1,229.5,47.9,583.4,23.4,271.9,33.8,52.8,0,0,0,0,389.3
2004,3,18,8,16915.9,1358.5,433.8,2590.5,10055,3317.6,3537.8,864.3,4430.6,1531.1,471.1,111.3,272.9,1258.3,3669,21601.1,13994.5,10458.4,2242.8,1278.6,2138.4,1608.3,694.4,260,10.65,6,0,0,51.4,403.2,836.1666475,756.8,340.8,1010.3,487.7,1224.8,268,268,207.6,0,304.4,1910.889774,739.2,51,51,185.2,126.3,132.4,1051.4,701,4766.363303,0,1593.335914,0,785.6,2593,138,0,1522.131543,8,1139,758.8847362,132.6,837.3137845,443.9463207,429,251.8571429,162,385.7857143,974.2,22,328.4666667,280,172,3957.421529,0,2421.051174,0,314,2593,209.0471457,0,1789.412565,8,1438.323088,490.7591972,100,1101.2,851,682.230766,189,162,251,1084.8,22,179,280,271,28.4,351,59.5,7.4,829.5,11.9,10.4,7.9,83.7,52.3,3.1,57.3,0.6,0.1,80.8,292.5,0,0,14.9,109.6,40.5,494,24.3,282.4,53.4,83.4,87.8,137.4,880.1,377.3,583.8
2004,3,18,9,18070.9,1428.9,481.7,2815.8,10821.4,3494.4,3857.3,959.3,4735.8,1643,492.9,113.6,291,1306.1,3852.7,22515.1,14488.8,11079.1,2348.2,1344.5,2283.1,1552.2,694.4,260,13.65,6,0,0,51.4,493.1043754,1037.766647,756.8,381.7,1131.7,401.5,1008.4,401.8,344.4571429,222.6,0,304.4,2280.489774,739.2,60.78214286,51,185.2,127,133.1,1401.8,825.6169481,5136.437921,0,2034.335914,0,942.8,3575.015454,198.8333333,0,1625.364018,8,1707.8,627.9763236,183,1204.513784,541.7463207,429,320.8571429,233.3333333,511.7857143,1336,22,397.4666667,403.2666667,229,4837.621529,0,2862.051174,0,314,3889,278.0471457,0,2081.612565,8,2007.123088,732.2,100,1468.4,851,896.430766,258,162,251,1446.6,32.8,248,280,328,33,409,42.9,5.4,863.8,12.4,8.1,6.2,112.3,70.2,8,149,44.2,5.1,87.2,315.7,1.7,0,15.4,113.7,45.2,551.4,23.1,268.4,50,78.1,98.4,153.9,1075.7,372.9,587.2
2004,3,18,10,19216,1501.3,533.3,3049.2,11578.4,3666.8,4127.8,1017,5043.6,1752.5,534,115,312.4,1327.9,4024.1,23293.5,14884.5,11664.6,2453.3,1399.7,2476.9,1495.3,694.4,260,16.65,9,0,0,51.4,596.4043754,1239.366647,756.8,420.7,1247.3,325,816.1,535.6,478.2571429,241.9,0,304.4,2650.089774,875.4454526,86.58214286,51,185.2,126.2,132.3,1752.2,1176.016948,5486.025241,0,2475.335914,0,1100,4871.015454,267.8333333,0,1610.368206,8,2276.6,872.1763236,233.4,1571.713784,639.5463207,429,389.8571429,314.3333333,637.7857143,1697.8,28.07307692,466.4666667,543.0666667,286,5173.597033,0,3303.051174,0,471.2,4622.87179,347.0471457,0,2373.812565,8,2575.923088,488,150.4,1835.6,851,1110.630766,327,162,316.7142857,1808.4,43.6,317,280,385,36.6,452.9,28.3,3.5,870.4,12.5,10.1,7.7,140.8,88,17.2,319.3,106.3,12.4,90.8,328.8,1.6,0,18.2,133.8,37.6,458.5,24.3,281.8,45.3,70.8,108.4,169.6,1089.2,881.7,585.3
2004,3,18,11,20307.5,1569,587.7,3269.4,12238.4,3812.3,4351.8,1044.5,5319.4,1869.1,557.7,115.3,329.4,1354.4,4298.4,23921.9,15165,12132.6,2533.2,1453.6,2661.9,1304.6,694.4,260,19.65,12,0,0,51.4,444.2809604,1440.966647,756.8,450.2,1334.6,279.4,701.7,669.4,612.0571429,222.4,0,304.4,3019.689774,1245.045453,112.3821429,76.8,185.2,112.3,117.7,2102.6,1526.416948,5642.095113,0,2916.335914,0,1211.266815,4944.993313,336.8333333,0,1627.278632,12.2,2845.4,1116.376324,283.8,1938.913784,737.3463207,429,458.8571429,395.3333333,763.7857143,2059.6,38.87307692,535.4666667,682.8666667,343,5321.097903,0,3744.051174,0,628.4,3326.87179,416.0471457,0,2539,8,2915.164103,488,200.8,2202.8,788.72,1324.830766,396,162,442.7142857,2170.2,54.4,386,280,442,40.4,500,29.9,3.7,865.3,12.4,15.3,11.6,152.2,95.1,61.9,1148,134.1,15.6,90.5,327.8,2.1,0,11,80.9,40.4,492.7,26.3,305.3,43.2,67.4,116,181.5,1100,1131.7,591.8
2004,3,18,12,21240.2,1594.1,634,3408,12650.3,3954.5,4583,1057.7,5508.6,1976.1,580.6,113.4,351.4,1387.3,4583.8,24466.5,15347.9,12475.4,2593.8,1497.8,2819.9,1093.1,694.4,260,22.65,15,0,0,51.4,645.8809604,1642.566647,756.8,413.4,1225.7,239.6,601.7,803.2,745.8571429,183.9,0,304.4,3215.5,1530.371417,86.58214286,73.5,185.2,99,103.7,2079.721788,1876.816948,5592.224998,0,3357.335914,0,1054.066815,3648.993313,405.8333333,0,1681.035257,16.4,3355.498643,1360.576324,334.2,1950.109065,639.5463207,643.2,527.8571429,476.3333333,889.7857143,2421.4,49.67307692,466.4666667,822.6666667,286,5443.065922,0,3837,0,785.6,2593,485.0471457,0,2333.408613,12.2,3313.451127,732.2,251.2,2570,690.92,1539.030766,465,162,568.7142857,2532,65.2,455,280,499,26.6,329.2,20.7,2.6,841.9,12.1,32.4,24.6,169.4,105.9,82.5,1529.6,129.9,15.1,91.9,332.6,5.5,0,11.1,82.1,49.1,597.9,28.2,327.6,36.1,56.5,106.5,166.6,1100,1225.6,600
2004,3,18,13,22128.9,1585.9,679.4,3499.2,12950.5,4042.1,4774.3,1058.1,5633.7,2049.6,589.7,111.5,373.7,1421.7,4900.8,24999.1,15449,12736.6,2659.8,1529.4,3006.1,932.9,694.4,260,20.1,18,0,0,49.8,589.6336751,1753.9,756.8,419.7,1244.4,239.6,601.7,937,879.6571429,165,0,295.3,3215.5,1657.707449,112.3821429,76.8,179.6,76.1,79.7,1729.321788,2227.216948,5448.050789,0,3798.335914,0,896.8668147,4036.39676,474.8333333,0,1490.503023,20.6,3924.298643,1604.776324,384.6,1843.112963,541.7463207,857.4,596.8571429,557.3333333,1015.785714,2783.2,60.47307692,397.4666667,962.4666667,229,5505.263024,0,3837,0,628.4,3463.608339,554.0471457,0,2041.208613,11.63333333,3882.251127,488,301.6,2202.8,593.12,1753.230766,534,231.5,694.7142857,2221.547079,76,524,280,499,21.7,268.9,4.5,0.6,851.9,12.2,42.6,32.4,172.9,108.1,78.2,1449.4,110,12.8,85.7,310.4,4.3,0,9,66,44.5,542.7,28.5,330.7,23.9,37.4,108.2,169.2,1031.8,1099.9,600
2004,3,18,14,22892.5,1611.6,703.4,3571.7,13569.7,4158.4,4982.9,1060.3,5822.9,2161.4,599.9,111.1,400.9,1554,5206.9,25461.3,15507.1,12895.6,2714.4,1571.9,3214.8,890.8,694.4,260,23.1,21,0,0,49.8,791.2336751,1753.9,756.8,451.3,1337.9,258.7,649.6,1070.8,1013.457143,165.3,0,295.3,3215.5,1801.564336,138.1821429,102.6,179.6,49.9,52.3,1491.056678,2577.616948,5397.877164,0,3837,0,739.6668147,3867.739681,543.8333333,0,1463.508753,24.8,4493.098643,1848.976324,435,2210.312963,443.9463207,1071.6,603,638.3333333,1093,3145,71.27307692,328.4666667,1102.266667,172,5478.354166,0,3837,0,471.2,4759.608339,601,0,1749.008613,15.83333333,3535.436669,488,352,1835.6,495.32,1865,603,312.5,820.7142857,2319.178663,86.8,593,343.3691749,499,18.6,230,0.5,0.1,795,11.4,53,40.3,122.3,76.4,73.7,1367.3,77.3,9,84.4,305.5,0,0,12.3,90.4,42.5,518.3,27.9,323.8,61.5,96.2,116.3,181.9,975.9,857,600
2004,3,18,15,23485.4,1636.3,731.7,3618.1,14076.9,4269.8,5139.6,1062,5959.7,2238,616.3,110.2,426.5,1602.6,5469.4,25717.4,15435.6,12942.6,2740.6,1602.9,3416.9,894.9,694.4,260,26.1,18.3,0,0,49.8,787.1336751,1753.9,756.8,383.8,1137.8,236.9,594.9,1165.8,1147.257143,180.5,0,295.3,3215.5,1968.929969,163.9821429,128.4,179.6,34.8,36.5,1841.456678,2928.016948,5392.847644,0,3837,0,582.4668147,3008.453218,601,0,1598.46649,29,4953,2093.176324,435,2577.512963,358.1844469,1285.8,603,706,1093,3145,82.07307692,397.4666667,1218,229,5498.742197,0,3837,0,314,6055.608339,601,0,1502.888809,20.03333333,3307.782465,488,402.4,1691.314681,397.52,1865,603,393.5,946.7142857,2680.978663,96,599,483.1691749,499,12.2,151,0,0,742.1,10.6,48.7,37,54.5,34,50.7,939.7,81.3,9.4,83.6,302.6,0.9,0,14.9,109.8,29.7,362.2,26.6,308.8,79.6,124.4,98.9,154.7,744.6,1071.5,600
2004,3,18,16,23823.6,1644.4,734.7,3643.5,14405.1,4327.6,5249.4,1060.5,6038.1,2288.5,622.4,107.1,450.6,1543.5,5578.2,25845,15527.8,12927.7,2740.4,1597.8,3575.3,870.9,694.4,260,26.1,15.3,0,0,49.8,988.7336751,1753.9,756.8,391,1159.3,184.2,462.6,1165.8,1165.8,162.3,0,295.3,3215.5,2200.506022,189.7821429,154.2,179.6,29.8,31.3,1802.240625,3049.4,5416.149142,0,3837,0,425.2668147,4304.453218,601,0,1460.666079,33.2,4953,2121,435,2307.890824,260.3844469,1500,603,706,1093,3145,92.87307692,328.4666667,1218,172,5505.252321,0,3837,0,314,7351.608339,601,0,1392.08621,24.23333333,3685.661924,508.6206895,435,1324.114681,362,1865,603,474.5,1072.714286,2319.178663,96,599,622.9691749,442,7.3,89.8,0.1,0,661.5,9.5,44.7,34,50.3,31.4,32,594,59.8,6.9,88.6,320.8,1.2,0,30.6,225.5,24.7,300.5,25.3,293.1,55.6,86.8,100.8,157.6,378.8,1481.5,511.5
2004,3,18,17,23783.9,1629.4,738.7,3611.2,14444.8,4304.8,5259.5,1045,6047.8,2318.1,609.7,104.4,467.8,1540.7,5629.4,25855.1,15479.5,12673.5,2729,1582.2,3670.9,883.8,694.4,260,26.1,15,0,0,49.7,909.4336751,1753.9,756.8,368.8,1093.3,116.9,293.7,1165.8,1165.8,120.1,0,294.6,3215.5,2358.563944,163.9821429,180,179.2,21,22,2013.874537,3049.4,5414.530328,0,3837,0,424.8,4729.807491,601,0,1440.696509,33.91809524,4953,2121,435,2212.128441,358.1844469,1307.008333,603,706,1093,3145,82.07307692,259.4666667,1218,115,5426.601073,0,3837,0,357.9886264,7461.233858,601,0,1419.827236,28.43333333,3682.936754,488,435,1691.314681,459.8,1729.158164,603,555.5,1093,1957.378663,96,599,762.7691749,475,6.1,75,1.3,0.2,675.9,9.7,33.5,25.4,60.6,37.9,26.2,485.7,53.3,6.2,125.8,455.4,0.3,0,31.8,234.3,20.1,244.4,25.2,292.1,48.8,76.2,95,148.6,290.7,1136.7,512
2004,3,18,18,23331,1585.1,721.8,3478,13975.2,4162.2,5075.2,1010,5904.8,2297.9,599.6,104.4,472.8,1513.3,5516.3,25654.9,15458.4,12241.9,2721.3,1592.8,3631.7,888.2,694.4,260,23.1,18,0,0,49.7,906.7336751,1753.9,756.8,331.3,982.3,101.9,256,1152.228571,1165.8,115,0,294.6,3215.5,2069.782979,138.1821429,205.8,179.2,18,18.9,2364.274537,3049.4,5396.770171,0,3837,0,582,3867.897642,601,0,1570.041419,29.71809524,4551.8,2121,435,2579.328441,455.9844469,1092.808333,603,706,1093,3145,71.27307692,328.4666667,1218,115,5407.134919,0,3837,0,515.1886264,6165.233858,601,0,1696.870458,32.63333333,4141.431298,732.2,435,2058.514681,557.6,1514.958164,553,636.5,1093,2170.2,96,599,902.5691749,442,8,98.9,5.7,0.7,692.3,9.9,28,21.3,56.6,35.4,23.8,442,32.3,3.8,131,474.2,0,0,25,184.1,24.3,295.9,25.1,290.8,43.7,68.4,85.4,133.5,199.8,240.2,312.1
2004,3,18,19,22646.8,1549.4,686.5,3285.2,13284.8,3962.5,4712.4,941.5,5604.6,2266.2,583.3,109.1,466.3,1499.2,5360.7,25121,15182.8,11910.1,2693,1585.6,3514.2,919.3,694.4,260,26.1,15,0,0,49.7,839.2336751,1753.9,756.8,283.8,841.4,109.8,275.8,1018.428571,1165.8,116.2,0,294.6,3010.059481,1700.182979,112.3821429,180,179.2,19.3,20.2,2714.674537,2945.013561,5198.724186,0,3837,0,739.2,2593,532,0,1659.949006,25.51809524,3983,1876.8,435,2946.528441,553.7844469,878.6083333,603,625,1093,3022.30838,60.47307692,397.4666667,1078.2,172,5198.355597,0,3837,0,560.8354832,4869.233858,601,0,1989.070458,34,3815.520764,488,435,2425.714681,655.4,1300.758164,484,567,1093,2532,96,599,905.4087594,499,6.2,76.4,16.8,2.1,686.5,9.8,23,17.4,66.7,41.7,24.5,455,14.2,1.6,143.9,521.1,7.2,0,27.5,202.5,30.5,371.3,22,255.3,61.4,96,73.1,114.4,81.6,0,25.5
2004,3,18,20,22220.4,1595.1,650.8,3319.1,13166.4,3896.6,4582.3,921,5411.4,2198.7,567.3,116.3,438.5,1471.4,5117.1,24666.9,14986.5,11719.4,2628,1544.5,3296.9,1124.6,694.4,260,23.1,12,0,0,49.7,725.2336751,1753.9,756.8,194.1,575.5,157.1,394.5,884.6285714,1165.8,114.5,0,294.6,2640.459481,1478.4,86.58214286,154.2,179.2,23.3,24.4,2834.694377,2594.613561,4983.188876,0,3837,0,896.4,2900.224253,463,0,1564.573514,21.31809524,3414.2,1642.815783,406.1819625,2687.489784,651.5844469,664.4083333,603,544,1093,2660.50838,49.67307692,466.4666667,938.4,157.6,4975.875475,0,3837,0,421.2898322,4353.560746,601,0,2281.270458,29.8,3246.720764,488,435,2792.914681,753.2,1086.558164,415,486,967,2170.2,96,599,765.6087594,499,6.3,78,24,3,658.9,9.5,21,16,80,50,44.9,832.6,8.2,1,141.6,512.6,7.4,0,27.4,201.5,30.5,372.1,22.1,256,89.4,139.8,50,78.2,0,0,0
2004,3,18,21,21851,1655.8,623.3,3310.3,13034.5,3835,4476.5,924,5351.6,2132.8,568.4,122.4,412.9,1470.5,4893.6,24390,14932.3,11472.3,2579.9,1519.1,3102.5,1243.5,694.4,260,20.1,15,0,0,41.6,683.3336751,1753.9,756.8,139.7,414.1,225,565,750.8285714,1032,104.6,0,246.5,2270.859481,1848,112.3821429,128.4,150,26.9,28.2,2524.97097,2244.213561,5027.04537,0,3837,0,1053.6,4196.224253,394,0,1476.640981,17.11809524,2845.4,1398.615783,355.7819625,2571.382744,749.3844469,643.2,603,463,1093,2298.70838,38.87307692,530,798.6,214.6,5078.782592,0,3837,0,505.1974318,5649.560746,557.9174951,0,1989.070458,25.6,2845.4,566.8085634,435,2425.714681,655.4,1052.183998,346,405,841,1808.4,96,599,699.4,442,9,111.5,29.6,3.7,633.8,9.1,24.4,18.6,89.2,55.8,68.7,1273.5,4.4,0.5,112.2,406.4,5.9,0,14.9,109.7,31.8,386.9,22.5,261.2,126.6,197.9,36,56.3,0,0,0
2004,3,18,22,20678.6,1643,576.5,3059.6,12205.6,3636.2,4188.9,900.7,5072.1,2031.1,537.4,119.3,368.7,1405.7,4651.1,23733.6,14907.9,10811.2,2451.9,1463.1,2885.4,1433.7,694.4,260,17.1,12,0,0,41.6,884.2043754,1753.9,756.8,53.7,159.2,289,725.8,617.0285714,898.2,110.2,0,246.5,1901.259481,1478.4,86.58214286,102.6,150,32,33.5,2875.37097,1893.813561,5362.10631,0,3396,0,1210.8,5059.722448,325,0,1501.952515,12.91809524,2276.6,1154.415783,305.3819625,2204.182744,847.1844469,429,534,382,967,1936.90838,28.07307692,599,658.8,271.6,5279.131349,0,3556.616669,0,628.4,5185,488.9174951,0,2281.270458,21.4,2276.6,652.4992229,435,2792.914681,753.2,837.9839982,277,324,715,1446.6,85.2,599,559.6,499,11.5,142.3,40.8,5.1,644.8,9.2,29.7,22.6,112.9,70.6,66.8,1238.9,3.9,0.5,136.4,493.8,3.8,0,27.9,205.8,34.4,419.6,23,267.1,139.8,218.5,13.8,21.6,0,0,0
2004,3,18,23,18962.4,1587.4,520.6,2705.8,10951.8,3283.4,3800.6,832.6,4601.5,1839.3,477.5,107.4,306.8,1324.5,4164.6,21945.8,14308.6,9854.5,2248.5,1361,2490.5,1536.7,694.4,260,14.1,9,0,0,41.6,682.6043754,1753.9,756.8,18.1,53.8,367.2,922.2,483.2285714,764.4,198.5,0,246.5,1531.659481,1108.8,76.8,76.8,150,42.4,44.4,2524.97097,1543.413561,5185.196079,0,2955,0,1368,3889,256,0,1482.445433,8.71809524,1707.8,910.2157827,254.9819625,1836.982744,851,429,465,301,841,1575.10838,22,599,519,214.6,5123.681848,0,3115.616669,0,471.2,3889,419.9174951,0,2051.923355,17.2,1707.8,896.6992229,384.6,3032.333693,851,623.7839982,208,243,589,1084.8,74.4,530,419.8,499,12,148.9,47.3,5.9,650.6,9.3,39.7,30.2,116.8,73,73.7,1366.5,4.9,0.6,124.6,451,0,0,55.3,407.5,51.3,624.8,23.4,271.8,162.5,254,4.7,7.3,0,0,0
2004,3,18,24,17603.1,1514.9,468.6,2385.6,9865.8,2978.1,3408.2,750.3,4119.5,1639.6,425.3,97.5,256.8,1219.7,3745,19841.1,13411.1,9115.6,2106.5,1253.9,2175.6,1607.9,694.4,260,11.1,6,0,0,41.6,553.3043754,1686.633468,756.8,0,0,482.8,1212.5,349.4285714,630.6,452,0,246.5,1162.059481,739.2,51,51,150,49.4,51.8,2174.57097,1193.013561,4898.187782,0,2514,0,1210.8,2593,187,0,1441.043821,8,1139,995.6132759,204.5819625,1469.782744,851,429,396,220,715,1213.30838,22,530,379.2,157.6,4818.270742,0,2674.616669,0,314,2593,350.9174951,0,1759.723355,13,1139,1140.899223,334.2,2665.133693,851,429,139,162,463,723,63.6,461,280,442,11.8,146.6,36.3,4.5,674.5,9.7,62.4,47.5,114.2,71.4,78.9,1463.2,5,0.6,106.7,386.5,0,0,19.1,140.6,61.9,754.7,21.6,250.2,167.1,261.1,0,0,0,0,0
2004,3,19,1,14337.5,1302.4,353.2,1894.9,7972.6,2550.2,2676.1,627.6,3474.1,1228.5,356.2,85,178.6,1083.5,3145.1,16803.4,12234.6,7562.1,1642.9,1097.3,1676.4,1480,694.4,260,8.1,6,0,0,41.6,434,1485.033468,756.8,0,0,628,1577.1,268,496.8,437.3,0,246.5,1204.395294,739.2,51,51,150,52.9,55.4,1824.17097,842.6135606,4494.238111,0,2073,0,1053.6,2593,138,0,1301.866338,8,1139,751.4132759,154.1819625,1102.582744,753.2,429,327,162,589,851.5083795,22,461,280,115,5001.267075,0,2233.616669,0,314,2593,281.9174951,0,1638.270378,8.8,1139,1220.6,283.8,2297.933693,753.2,429,139,162,337,723,52.8,392,280,385,11.3,139.6,30.4,3.8,681.1,9.8,83.4,63.3,139.3,87.1,70.7,1310.7,3.8,0.4,104.5,378.4,0,0,8.9,65.6,93.9,1143.8,21.4,248,104.3,163,0,0,0,0,0
2004,3,19,2,13632.4,1239.9,327.7,1776.1,7490.9,2468.2,2522.2,587.1,3285.1,1159.2,339.8,80.1,167.1,1046.7,3225.9,16072,11858.8,7312,1602,1059.8,1570.1,1489.9,694.4,260,6,6,0,0,38.2,403.2,1283.433468,756.8,0,0,681.6,1711.9,268,363,319.8,0,226.1,1235.036946,739.2,51,51,137.5,47.9,50.2,1473.77097,701,3614.038111,0,1632,0,896.4,2593,138,0,1009.666338,8,1139,558.3351468,103.7819625,735.3827443,655.4,429,258,162,463,723,22,392,280,115,4584.234377,0,1792.616669,0,314,2593,212.9174951,0,1753.915979,8,1139,976.4,233.4,1930.733693,655.4,429,139,162,251,723,42,323,280,328,13.7,170,68.1,8.5,722.9,10.4,114.2,86.8,145.9,91.2,67.1,1245,4.9,0.6,102,369.5,0.2,0,20.3,149.6,80.9,985.9,20.7,240,67.7,105.8,0,0,0,0,0
2004,3,19,3,13146.1,1192.2,312.6,1710.8,7241.8,2414,2428.4,563.8,3169.1,1115.6,332.9,76.5,160.2,1015.1,3264.2,15664.5,11632.7,7153.6,1573.7,1037.8,1495.1,1488.3,694.4,260,6,6,0,1,38.2,403.2,1081.833468,756.8,0,0,796.5,2000.2,268,268,267.7,0,226.1,1093.737109,739.2,51,51,137.5,55.4,58.1,1123.37097,701,2733.838111,0,1191,0,739.2,2593,138,0,1044.938542,8,1139,597.8059118,100,734,557.6,429,189,162,337,723,22,323,280,115,3855.478198,1,1351.616669,1,314,2593,143.9174951,1,1657.472327,8,1139,732.2,183,1563.533693,557.6,429,139,162,251,723,31.2,254,280,271,26.7,331,93.1,11.6,778.6,11.2,136.5,103.8,145.9,91.2,55.8,1034.3,17,2,108.4,392.4,0,0,53.8,396.7,74.9,913.2,21.5,249.3,58,90.6,0,0,0,0,0
